species,number_of_individuals,longitude_ves,latitude_ves,site_id,date
racl,1,-83.87698131,35.93331767,15,6/17/24
racl,1,-83.87690335,35.93325424,15,6/17/24
raca,1,-83.87691607,35.93325116,15,6/17/24
racl,1,-83.87693809,35.93324167,15,6/17/24
racl,1,-83.87694957,35.93321434,15,6/17/24
racl,1,-83.87696835,35.9332046,15,6/17/24
racl,1,-83.87699308,35.93321221,15,6/17/24
racl,3,-83.87699282,35.93319022,15,6/17/24
racl,1,-83.87695375,35.93320998,15,6/17/24
racl,1,-83.87695597,35.93323349,15,6/17/24
racl,1,-83.87701399,35.93319702,15,6/17/24
racl,1,-83.8771535,35.9332236,15,6/17/24
racl,1,-83.87737653,35.93331433,15,6/17/24
racl,1,-83.87727179,35.93327843,15,6/17/24
racl,1,-83.87750511,35.93333886,15,6/17/24
racl,1,-83.87740943,35.93338195,15,6/17/24
racl,1,-83.87758977,35.93322695,15,6/17/24
racl,1,-83.87743894,35.93331486,15,6/17/24
racl,1,-83.87730278,35.93330055,15,6/17/24
raca,1,-83.87716647,35.93326148,15,6/17/24
racl,1,-83.87725883,35.93334405,15,6/17/24
racl,1,-83.87722732,35.9332647,15,6/17/24
racl,1,-83.87722866,35.93321843,15,6/17/24
racl,1,-83.87702005,35.93327973,15,6/18/24
raca,1,-83.87702203,35.93323944,15,6/18/24
racl,1,-83.87702415,35.93322769,15,6/18/24
racl,1,-83.87694994,35.93319501,15,6/18/24
racl,3,-83.87698647,35.93319554,15,6/18/24
racl,2,-83.87692091,35.93324266,15,6/18/24
racl,2,-83.8769167,35.93323278,15,6/18/24
racl,2,-83.87690108,35.93323436,15,6/18/24
racl,1,-83.87688389,35.93323351,15,6/18/24
racl,2,-83.87688059,35.93323898,15,6/18/24
racl,1,-83.87685289,35.93327562,15,6/18/24
racl,1,-83.87682504,35.93325461,15,6/18/24
racl,4,-83.87678222,35.93326888,15,6/18/24
racl,1,-83.87673592,35.9332844,15,6/18/24
racl,1,-83.87674005,35.93330077,15,6/18/24
racl,2,-83.87668782,35.93331212,15,6/18/24
racl,2,-83.8766563,35.93334034,15,6/18/24
racl,1,-83.87665532,35.93332141,15,6/18/24
racl,3,-83.87665151,35.93334781,15,6/18/24
raca,1,-83.87662507,35.93334265,15,6/18/24
raca,1,-83.87660027,35.93336971,15,6/18/24
racl,2,-83.87659547,35.93335293,15,6/18/24
racl,1,-83.87656219,35.93338929,15,6/18/24
racl,4,-83.87659913,35.93346077,15,6/18/24
racl,2,-83.87663211,35.93348862,15,6/18/24
racl,1,-83.87666396,35.93349222,15,6/18/24
racl,1,-83.87673179,35.93347275,15,6/18/24
racl,1,-83.87675462,35.93346082,15,6/18/24
racl,1,-83.87665589,35.93337133,15,6/18/24
racl,1,-83.87667539,35.9333671,15,6/18/24
racl,1,-83.87682148,35.93340098,15,6/18/24
racl,1,-83.87683381,35.93340433,15,6/18/24
racl,1,-83.87685398,35.93341931,15,6/18/24
racl,2,-83.87685398,35.93341931,15,6/18/24
racl,1,-83.87687896,35.93339206,15,6/18/24
racl,1,-83.87690725,35.93337052,15,6/18/24
racl,1,-83.87691931,35.93335965,15,6/18/24
racl,2,-83.87692984,35.93337084,15,6/18/24
racl,1,-83.87696045,35.93334821,15,6/18/24
racl,1,-83.87695693,35.93334883,15,6/18/24
racl,1,-83.87699788,35.93333391,15,6/18/24
racl,1,-83.87701521,35.93330389,15,6/18/24
racl,1,-83.8770323,35.93330909,15,6/18/24
racl,2,-83.87702961,35.93332314,15,6/18/24
racl,1,-83.87705845,35.93330281,15,6/18/24
racl,1,-83.87704486,35.93328904,15,6/18/24
raca,1,-83.87708084,35.9333471,15,6/18/24
racl,1,-83.87706072,35.93336336,15,6/18/24
racl,1,-83.87710213,35.93328549,15,6/18/24
racl,1,-83.87709419,35.93324925,15,6/18/24
racl,1,-83.87717238,35.933286,15,6/18/24
racl,1,-83.87730598,35.93318537,15,6/18/24
racl,1,-83.87731777,35.93328878,15,6/18/24
racl,1,-83.877315,35.93326996,15,6/18/24
racl,2,-83.87739807,35.93344085,15,6/18/24
racl,1,-83.87733546,35.93331625,15,6/18/24
racl,2,-83.87721397,35.93322251,15,6/18/24
racl,1,-83.93999532,35.93570152,2,7/7/24
racl,1,-83.93997199,35.93571884,2,7/7/24
racl,1,-83.93999984,35.93573074,2,7/7/24
racl,1,-83.93997193,35.93575496,2,7/7/24
racl,1,-83.93997818,35.93574528,2,7/7/24
racl,1,-83.93999738,35.935762,2,7/7/24
hych,1,-83.94000724,35.93576992,2,7/7/24
racl,1,-83.9400228,35.93577344,2,7/7/24
racl,1,-83.93994735,35.93573823,2,7/7/24
racl,1,-83.94002204,35.93574424,2,7/7/24
racl,1,-83.94004043,35.93573022,2,7/7/24
racl,1,-83.94000918,35.93572519,2,7/7/24
racl,1,-83.9400225,35.93571083,2,7/7/24
racl,1,-83.93998807,35.93571988,2,7/7/24
racl,1,-83.93987813,35.93566737,2,7/7/24
racl,1,-83.9399085,35.93566448,2,7/7/24
racl,1,-83.93989481,35.93566825,2,7/7/24
racl,1,-83.93983371,35.93567138,2,7/7/24
racl,1,-83.93979018,35.93568029,2,7/7/24
racl,2,-83.93979031,35.9356548,2,7/7/24
racl,1,-83.93978547,35.9356387,2,7/7/24
racl,1,-83.93981127,35.93562272,2,7/7/24
hych,1,-83.93981181,35.93561723,2,7/7/24
racl,1,-83.93981102,35.93563569,2,7/7/24
racl,1,-83.93982412,35.93562295,2,7/7/24
racl,1,-83.93986609,35.93563961,2,7/7/24
racl,1,-83.93987063,35.93563137,2,7/7/24
racl,1,-83.93986786,35.93563446,2,7/7/24
racl,1,-83.93987714,35.93561668,2,7/7/24
racl,1,-83.93987907,35.93562902,2,7/7/24
racl,2,-83.93988427,35.93564313,2,7/7/24
racl,1,-83.9398886,35.93564254,2,7/7/24
racl,1,-83.93988976,35.93565184,2,7/7/24
racl,1,-83.94003808,35.93563199,2,7/7/24
hych,1,-83.94001614,35.93563497,2,7/7/24
hych,1,-83.94000768,35.935643,2,7/7/24
hych,1,-83.93995946,35.93561758,2,7/7/24
racl,1,-83.9399413,35.93568029,2,7/7/24
racl,1,-83.93993979,35.93567867,2,7/7/24
racl,1,-83.93994608,35.93565812,2,7/7/24
racl,2,-83.93997832,35.93563821,2,7/7/24
racl,1,-83.93997705,35.93563235,2,7/7/24
racl,1,-83.93999153,35.93562643,2,7/7/24
racl,1,-83.9399912,35.9356361,2,7/7/24
hych,1,-83.93995965,35.93569939,2,7/7/24
hych,1,-83.93986334,35.93558382,2,7/7/24
racl,1,-83.93978287,35.9356781,2,7/7/24
racl,1,-83.93998048,35.93571987,2,7/7/24
racl,1,-83.9399723,35.9357206,2,7/7/24
racl,1,-83.93995657,35.93572234,2,7/7/24
racl,1,-83.9399299,35.93574222,2,7/7/24
racl,1,-83.93995083,35.93575642,2,7/7/24
racl,1,-83.9399775,35.93573224,2,7/7/24
racl,2,-83.94000428,35.93574322,2,7/7/24
hych,1,-83.94000037,35.93572864,2,7/7/24
racl,1,-83.94002036,35.93572656,2,7/7/24
racl,1,-83.94000363,35.9357432,2,7/7/24
racl,1,-83.94000943,35.93573875,2,7/7/24
racl,2,-83.94003558,35.93573192,2,7/7/24
racl,1,-83.94004434,35.9357091,2,7/7/24
racl,1,-83.94003415,35.93574119,2,7/7/24
racl,1,-83.94009654,35.93570979,2,7/7/24
hych,1,-83.94007315,35.93571306,2,7/7/24
racl,1,-83.93988756,35.93565953,2,7/7/24
racl,2,-83.93986018,35.93565859,2,7/7/24
racl,1,-83.93986679,35.93565549,2,7/7/24
racl,1,-83.93987037,35.93567011,2,7/7/24
racl,1,-83.93984798,35.93567027,2,7/7/24
racl,1,-83.9398481,35.93566711,2,7/7/24
racl,1,-83.93984591,35.93569765,2,7/7/24
racl,1,-83.93982307,35.9356913,2,7/7/24
hych,1,-83.93983274,35.93568058,2,7/7/24
racl,2,-83.93975741,35.93567556,2,7/7/24
racl,1,-83.9397737,35.9356415,2,7/7/24
racl,1,-83.93978883,35.93561888,2,7/7/24
racl,1,-83.93979299,35.93562774,2,7/7/24
racl,1,-83.93979732,35.93562699,2,7/7/24
racl,0,-83.93980003,35.93562107,2,7/7/24
racl,1,-83.9398092,35.93561847,2,7/7/24
racl,2,-83.93985317,35.93561249,2,7/7/24
racl,1,-83.93984261,35.93561732,2,7/7/24
racl,1,-83.93985759,35.93562743,2,7/7/24
racl,1,-83.93986746,35.93562107,2,7/7/24
racl,1,-83.9398646,35.93562198,2,7/7/24
racl,1,-83.93987332,35.93563189,2,7/7/24
racl,1,-83.93988156,35.93563474,2,7/7/24
racl,1,-83.93997796,35.93558149,2,7/7/24
racl,1,-83.93996477,35.93559414,2,7/7/24
racl,1,-83.93996549,35.9356004,2,7/7/24
racl,1,-83.93994835,35.93562223,2,7/7/24
hych,1,-83.93995742,35.93560609,2,7/7/24
racl,1,-83.93995767,35.9356105,2,7/7/24
hych,1,-83.93998826,35.93560545,2,7/7/24
hych,1,-83.93998548,35.9356144,2,7/7/24
racl,1,-83.93997524,35.93561723,2,7/7/24
hych,1,-83.93999274,35.93561307,2,7/7/24
hych,1,-83.93988273,35.93559201,2,7/7/24
hych,1,-83.93986173,35.93558715,2,7/7/24
racl,1,-83.93999918,35.93569172,2,7/8/24
racl,1,-83.94000912,35.93571561,2,7/8/24
racl,1,-83.93998392,35.93572356,2,7/8/24
racl,2,-83.94001133,35.93574719,2,7/8/24
hych,1,-83.94002008,35.93576379,2,7/8/24
racl,1,-83.94003282,35.93575073,2,7/8/24
racl,1,-83.94002908,35.9357448,2,7/8/24
hych,1,-83.94004895,35.93570883,2,7/8/24
racl,1,-83.94002982,35.93572102,2,7/8/24
racl,1,-83.94002856,35.93571116,2,7/8/24
racl,1,-83.93998595,35.93540646,2,7/8/24
hych,1,-83.93982467,35.93559279,2,7/8/24
hych,1,-83.93983773,35.93560143,2,7/8/24
hych,1,-83.93985252,35.93558081,2,7/8/24
racl,1,-83.93985771,35.93565509,2,7/8/24
racl,1,-83.93984267,35.93564976,2,7/8/24
racl,1,-83.9398838,35.93561796,2,7/8/24
hych,1,-83.93987318,35.93560336,2,7/8/24
racl,1,-83.93988907,35.93561853,2,7/8/24
racl,1,-83.93989737,35.9356173,2,7/8/24
racl,1,-83.93990546,35.93564676,2,7/8/24
racl,1,-83.93992689,35.93566403,2,7/8/24
racl,1,-83.93991757,35.93567527,2,7/8/24
racl,1,-83.93991215,35.93568759,2,7/8/24
racl,1,-83.93991397,35.935684,2,7/8/24
racl,1,-83.93990891,35.93570013,2,7/8/24
racl,1,-83.93988874,35.93571334,2,7/8/24
hych,1,-83.93980996,35.93567367,2,7/8/24
racl,1,-83.93978941,35.93565694,2,7/8/24
racl,2,-83.93976801,35.93563074,2,7/8/24
racl,1,-83.93995973,35.93561691,2,7/8/24
racl,1,-83.93996767,35.93563826,2,7/8/24
hych,1,-83.93996317,35.93566381,2,7/8/24
racl,1,-83.94001932,35.93561937,2,7/8/24
hych,1,-83.93998228,35.93562237,2,7/8/24
racl,1,-83.93996832,35.93559216,2,7/8/24
racl,1,-83.86835469,35.95677075,7,7/16/24
racl,1,-83.86825738,35.95663498,7,7/16/24
racl,1,-83.8683168,35.95671708,7,7/16/24
novi,1,-83.86830552,35.95680399,7,7/16/24
racl,1,-83.86832669,35.95670688,7,7/16/24
racl,2,-83.86845565,35.95671986,7,7/16/24
racl,2,-83.86833239,35.95671991,7,7/16/24
racl,1,-83.86837246,35.95673318,7,7/16/24
racl,1,-83.86839829,35.95667784,7,7/16/24
racl,1,-83.86849329,35.95671006,7,7/16/24
racl,3,-83.86846407,35.9567834,7,7/16/24
racl,2,-83.86843741,35.95682273,7,7/16/24
racl,1,-83.86831281,35.95669036,7,7/16/24
racl,1,-83.868414,35.95665596,7,7/16/24
racl,1,-83.86834398,35.95680085,7,7/16/24
racl,1,-83.8682534,35.95683838,7,7/16/24
racl,2,-83.86822791,35.95685846,7,7/16/24
racl,1,-83.86828509,35.95674746,7,7/16/24
racl,1,-83.86817238,35.95670751,7,7/16/24
racl,1,-83.86818164,35.95662312,7,7/16/24
racl,1,-83.8683227,35.95664503,7,7/16/24
racl,1,-83.86828522,35.95660088,7,7/16/24
racl,1,-83.86828123,35.9565857,7,7/16/24
racl,1,-83.86827526,35.95658222,7,7/16/24
racl,1,-83.86837884,35.95656252,7,7/16/24
racl,1,-83.86823903,35.95658235,7,7/16/24
racl,1,-83.86823955,35.95654953,7,7/16/24
racl,1,-83.8681987,35.9566517,7,7/16/24
racl,2,-83.86814574,35.95662524,7,7/16/24
racl,1,-83.86825487,35.95667824,7,7/16/24
racl,2,-83.86809742,35.95663146,7,7/16/24
racl,1,-83.86810613,35.95666355,7,7/16/24
racl,1,-83.86807232,35.95660867,7,7/16/24
novi,6,-83.86807219,35.95657809,7,7/16/24
novi,4,-83.86814515,35.95675874,7,7/16/24
novi,3,-83.86812648,35.95683385,7,7/16/24
racl,1,-83.86810393,35.95685265,7,7/16/24
novi,2,-83.8681658,35.95680958,7,7/16/24
racl,1,-83.86811167,35.95678708,7,7/16/24
racl,3,-83.86810281,35.95679233,7,7/16/24
racl,2,-83.86810482,35.95666822,7,7/16/24
racl,1,-83.86822592,35.95669407,7,7/16/24
racl,1,-83.86826666,35.95677894,7,7/16/24
racl,3,-83.86827028,35.9568109,7,7/16/24
racl,1,-83.86822313,35.95681195,7,7/16/24
racl,1,-83.86822987,35.95684767,7,7/16/24
racl,1,-83.86820994,35.95685665,7,7/16/24
novi,1,-83.86806987,35.95678286,7,7/16/24
novi,1,-83.86820834,35.95651311,7,7/16/24
hych,1,-83.86931769,35.95785951,10,7/16/24
racl,1,-83.86919701,35.95784664,10,7/16/24
racl,1,-83.86920793,35.95778846,10,7/16/24
hych,1,-83.8692308,35.95772984,10,7/16/24
racl,1,-83.86839316,35.95683319,7,7/16/24
racl,1,-83.86841315,35.95678327,7,7/16/24
racl,1,-83.86838869,35.95669519,7,7/16/24
racl,1,-83.86831803,35.95681586,7,7/16/24
racl,1,-83.86834451,35.95683485,7,7/16/24
racl,1,-83.86829098,35.95686252,7,7/16/24
racl,3,-83.86817295,35.95682568,7,7/16/24
racl,1,-83.86824851,35.95686375,7,7/16/24
racl,1,-83.86813886,35.95680562,7,7/16/24
racl,1,-83.86814389,35.95684687,7,7/16/24
novi,1,-83.86812321,35.95671762,7,7/16/24
racl,2,-83.86812226,35.95680468,7,7/16/24
novi,2,-83.86803764,35.9567868,7,7/16/24
racl,1,-83.8681025,35.95670016,7,7/16/24
racl,1,-83.868266,35.95674371,7,7/16/24
racl,1,-83.86828367,35.95672492,7,7/16/24
racl,1,-83.86833892,35.95676794,7,7/16/24
racl,2,-83.86839469,35.95677152,7,7/16/24
racl,1,-83.86846245,35.95667631,7,7/16/24
racl,2,-83.86838383,35.95682232,7,7/16/24
racl,2,-83.86839985,35.95684356,7,7/16/24
racl,1,-83.86834844,35.95683994,7,7/16/24
racl,1,-83.86834979,35.95682431,7,7/16/24
racl,1,-83.86836417,35.95671319,7,7/16/24
racl,2,-83.86839426,35.95671503,7,7/16/24
racl,1,-83.86835036,35.95685323,7,7/16/24
racl,3,-83.86833029,35.95690254,7,7/16/24
racl,1,-83.86820067,35.95677472,7,7/16/24
racl,1,-83.86827012,35.95687838,7,7/16/24
racl,1,-83.86823871,35.95680671,7,7/16/24
racl,1,-83.8682099,35.95685866,7,7/16/24
racl,2,-83.86818678,35.95672213,7,7/16/24
racl,1,-83.86817949,35.95669027,7,7/16/24
racl,1,-83.86820211,35.95684474,7,7/16/24
racl,1,-83.86823053,35.95687211,7,7/16/24
racl,2,-83.86828833,35.95682514,7,7/16/24
racl,1,-83.868328,35.95679821,7,7/16/24
racl,1,-83.86832895,35.95674989,7,7/16/24
racl,1,-83.86835157,35.95669838,7,7/16/24
racl,1,-83.86836311,35.95676562,7,7/16/24
racl,2,-83.86827045,35.95678719,7,7/16/24
novi,2,-83.8682411,35.95656781,7,7/16/24
racl,1,-83.86937116,35.95782988,10,7/16/24
hych,1,-83.86927087,35.95779253,10,7/16/24
racl,1,-83.86921357,35.95778042,10,7/16/24
racl,1,-83.86914405,35.95774726,10,7/16/24
hych,2,-83.86913062,35.95772358,10,7/16/24
racl,1,-83.86826865,35.95669842,7,7/17/24
racl,1,-83.86829547,35.95680703,7,7/17/24
racl,1,-83.86828978,35.9568065,7,7/17/24
racl,1,-83.86830715,35.95681274,7,7/17/24
racl,1,-83.86824413,35.95680498,7,7/17/24
racl,1,-83.86825344,35.956775,7,7/17/24
racl,1,-83.86817041,35.95681728,7,7/17/24
racl,1,-83.86816391,35.95682527,7,7/17/24
racl,1,-83.86813278,35.95681114,7,7/17/24
racl,1,-83.86815024,35.95682477,7,7/17/24
racl,2,-83.86819387,35.95679981,7,7/17/24
novi,1,-83.86827702,35.9567785,7,7/17/24
racl,1,-83.8682879,35.95666256,7,7/17/24
racl,3,-83.86829735,35.95669042,7,7/17/24
racl,1,-83.868328,35.95667084,7,7/17/24
racl,2,-83.86829336,35.95674968,7,7/17/24
racl,1,-83.8682091,35.95672808,7,7/17/24
racl,1,-83.86826672,35.95674565,7,7/17/24
racl,1,-83.86828988,35.95673006,7,7/17/24
racl,2,-83.86820555,35.95675536,7,7/17/24
racl,1,-83.86837252,35.9566707,7,7/17/24
racl,1,-83.86842228,35.95670391,7,7/17/24
racl,1,-83.86836928,35.9566264,7,7/17/24
racl,3,-83.86833777,35.9566331,7,7/17/24
racl,2,-83.86829093,35.95663614,7,7/17/24
racl,1,-83.86819566,35.95673313,7,7/17/24
racl,1,-83.86812604,35.95669148,7,7/17/24
racl,1,-83.8681604,35.9567328,7,7/17/24
racl,1,-83.86822925,35.9567763,7,7/17/24
racl,1,-83.86815877,35.95672563,7,7/17/24
racl,1,-83.86820495,35.95673284,7,7/17/24
hych,1,-83.86934875,35.95779111,10,7/17/24
hych,2,-83.86932614,35.95780537,10,7/17/24
hych,1,-83.86934812,35.95781058,10,7/17/24
hych,2,-83.86923725,35.95779658,10,7/17/24
novi,1,-83.869239,35.95779093,10,7/17/24
racl,1,-83.86918415,35.95776591,10,7/17/24
hych,2,-83.86920592,35.95779536,10,7/17/24
racl,1,-83.86932808,35.95777703,10,7/17/24
raca,1,-83.87722241,35.93317644,15,7/29/24
racl,1,-83.87721907,35.93331285,15,7/29/24
racl,1,-83.87707454,35.93336742,15,7/29/24
racl,1,-83.87705427,35.93328055,15,7/29/24
racl,1,-83.87697454,35.93330218,15,7/29/24
racl,1,-83.87702783,35.93336491,15,7/29/24
racl,1,-83.87699097,35.93330085,15,7/29/24
racl,1,-83.87700391,35.93330885,15,7/29/24
racl,1,-83.87698509,35.93326956,15,7/29/24
racl,1,-83.87691012,35.93333048,15,7/29/24
racl,1,-83.87697202,35.93336151,15,7/29/24
hych,2,-83.87690444,35.933358,15,7/29/24
racl,1,-83.87693087,35.93335318,15,7/29/24
racl,1,-83.87685536,35.9333337,15,7/29/24
racl,1,-83.87687254,35.93333066,15,7/29/24
racl,3,-83.87688168,35.93335699,15,7/29/24
racl,1,-83.87689346,35.93336645,15,7/29/24
racl,3,-83.87687725,35.93336696,15,7/29/24
racl,1,-83.87688079,35.9333255,15,7/29/24
racl,1,-83.87684717,35.93332177,15,7/29/24
racl,2,-83.8768211,35.93339866,15,7/29/24
racl,1,-83.87672013,35.93345797,15,7/29/24
racl,2,-83.8767078,35.93345218,15,7/29/24
racl,2,-83.87669745,35.93341299,15,7/29/24
racl,1,-83.87669216,35.93336251,15,7/29/24
racl,2,-83.87668517,35.93340562,15,7/29/24
raca,1,-83.87669474,35.933436,15,7/29/24
racl,1,-83.87670933,35.93341975,15,7/29/24
racl,1,-83.87661965,35.93339667,15,7/29/24
hych,1,-83.87657989,35.93340107,15,7/29/24
racl,1,-83.87660127,35.93348982,15,7/29/24
racl,1,-83.87659509,35.93347343,15,7/29/24
racl,1,-83.87655331,35.93343146,15,7/29/24
racl,3,-83.87654314,35.93345399,15,7/29/24
racl,1,-83.87655007,35.93346035,15,7/29/24
hych,2,-83.87660778,35.93340472,15,7/29/24
racl,1,-83.87663543,35.93341532,15,7/29/24
racl,1,-83.87671951,35.93339817,15,7/29/24
raca,1,-83.8767954,35.9333937,15,7/29/24
racl,1,-83.87676177,35.93343564,15,7/29/24
racl,1,-83.8767269,35.93344104,15,7/29/24
racl,2,-83.876722,35.9334703,15,7/29/24
racl,1,-83.87676026,35.93343591,15,7/29/24
racl,1,-83.87673704,35.93343772,15,7/29/24
raca,1,-83.87676119,35.93342911,15,7/29/24
racl,1,-83.8767863,35.93339362,15,7/29/24
hych,1,-83.8767662,35.93340285,15,7/29/24
racl,1,-83.87677668,35.9334385,15,7/29/24
racl,1,-83.87676897,35.9334197,15,7/29/24
racl,1,-83.87678726,35.93336645,15,7/29/24
racl,2,-83.87674699,35.93337629,15,7/29/24
racl,1,-83.8767585,35.93334463,15,7/29/24
racl,1,-83.87677413,35.93332328,15,7/29/24
racl,1,-83.87678426,35.93331972,15,7/29/24
racl,2,-83.87680754,35.9333323,15,7/29/24
racl,1,-83.87683869,35.933329,15,7/29/24
racl,1,-83.87687325,35.93330837,15,7/29/24
racl,1,-83.87687176,35.93332433,15,7/29/24
racl,1,-83.87682491,35.93331278,15,7/29/24
racl,1,-83.8768549,35.93327894,15,7/29/24
raca,1,-83.8768916,35.93326215,15,7/29/24
racl,1,-83.87683947,35.93323579,15,7/29/24
raca,1,-83.87688268,35.93321662,15,7/29/24
racl,1,-83.8768979,35.93321807,15,7/29/24
racl,1,-83.876917,35.93321418,15,7/29/24
raca,1,-83.8768955,35.93322803,15,7/29/24
racl,3,-83.87691145,35.93322971,15,7/29/24
racl,2,-83.87703432,35.93322827,15,7/29/24
racl,1,-83.87707153,35.93325179,15,7/29/24
racl,1,-83.87704299,35.93323048,15,7/29/24
racl,2,-83.87704948,35.93320953,15,7/29/24
racl,2,-83.87703441,35.93318643,15,7/29/24
hych,3,-83.87720267,35.9332394,15,7/29/24
racl,9,-83.87704765,35.93330934,15,7/29/24
racl,1,-83.87707955,35.93326462,15,7/29/24
racl,1,-83.87695296,35.93323845,15,7/29/24
racl,2,-83.87707653,35.93322341,15,7/29/24
racl,2,-83.87705087,35.93319546,15,7/29/24
racl,1,-83.87700724,35.93319367,15,7/29/24
racl,1,-83.87703216,35.93320547,15,7/29/24
hych,1,-83.87712839,35.93320188,15,7/29/24
racl,1,-83.87717551,35.93328959,15,7/29/24
hych,1,-83.87716453,35.93326507,15,7/29/24
racl,1,-83.87741715,35.93327374,15,7/29/24
raca,1,-83.87732386,35.93330503,15,7/29/24
racl,1,-83.87728348,35.93328651,15,7/29/24
raca,1,-83.87707386,35.93333373,15,7/29/24
hych,1,-83.87723129,35.9332005,15,7/29/24
racl,1,-83.87721103,35.93337963,15,7/29/24
hych,1,-83.87702628,35.93321734,15,7/29/24
racl,1,-83.87708256,35.93335979,15,7/29/24
racl,1,-83.87701987,35.93338735,15,7/29/24
racl,1,-83.8770632,35.93346603,15,7/29/24
racl,1,-83.87690287,35.93337041,15,7/29/24
racl,1,-83.87698093,35.93331717,15,7/29/24
racl,1,-83.87697506,35.93331709,15,7/29/24
racl,2,-83.87688481,35.93331206,15,7/29/24
racl,1,-83.87694517,35.93333793,15,7/29/24
hych,1,-83.87686849,35.93324352,15,7/29/24
racl,1,-83.87688965,35.9332568,15,7/29/24
hych,1,-83.87687169,35.93325932,15,7/29/24
racl,1,-83.87684469,35.93335593,15,7/29/24
racl,2,-83.87688227,35.93336739,15,7/29/24
racl,1,-83.87689465,35.93335892,15,7/29/24
racl,1,-83.87689946,35.93333819,15,7/29/24
racl,1,-83.87689582,35.93332314,15,7/29/24
racl,2,-83.87681256,35.93335232,15,7/29/24
racl,1,-83.87679258,35.93336904,15,7/29/24
racl,1,-83.87674943,35.93336468,15,7/29/24
racl,2,-83.87675538,35.93337941,15,7/29/24
racl,2,-83.8767358,35.93338083,15,7/29/24
racl,1,-83.87671429,35.93336459,15,7/29/24
hych,1,-83.87666973,35.93332746,15,7/29/24
hych,1,-83.87665329,35.9333135,15,7/29/24
racl,2,-83.87672097,35.9333974,15,7/29/24
racl,1,-83.87669594,35.93343153,15,7/29/24
racl,1,-83.87671314,35.93340597,15,7/29/24
racl,1,-83.87667057,35.93345616,15,7/29/24
raca,1,-83.8766711,35.93348021,15,7/29/24
racl,2,-83.87665373,35.93351082,15,7/29/24
racl,1,-83.87665454,35.93353659,15,7/29/24
racl,3,-83.87664043,35.93348051,15,7/29/24
racl,2,-83.87661601,35.93346278,15,7/29/24
racl,2,-83.87659914,35.9334906,15,7/29/24
racl,2,-83.87665562,35.93349915,15,7/29/24
hych,1,-83.87658077,35.93352563,15,7/29/24
raca,1,-83.87671475,35.93349071,15,7/29/24
racl,1,-83.87674777,35.93343058,15,7/29/24
racl,1,-83.87679226,35.93337353,15,7/29/24
racl,2,-83.87673907,35.93345263,15,7/29/24
hych,1,-83.87660496,35.93343015,15,7/29/24
hych,1,-83.87675308,35.93341676,15,7/29/24
racl,1,-83.87673739,35.93343839,15,7/29/24
racl,1,-83.87671789,35.93339083,15,7/29/24
racl,2,-83.87672609,35.93340229,15,7/29/24
racl,1,-83.8767152,35.93341468,15,7/29/24
racl,2,-83.87674682,35.93336791,15,7/29/24
racl,1,-83.87668959,35.93339449,15,7/29/24
racl,1,-83.87663722,35.93344763,15,7/29/24
racl,1,-83.87671645,35.93330735,15,7/29/24
racl,2,-83.87664491,35.93335129,15,7/29/24
racl,2,-83.87678387,35.93341574,15,7/29/24
racl,1,-83.87686455,35.93336526,15,7/29/24
racl,1,-83.87681885,35.93334223,15,7/29/24
racl,2,-83.87686745,35.93331359,15,7/29/24
racl,1,-83.87691772,35.93330915,15,7/29/24
racl,3,-83.87692652,35.93338398,15,7/29/24
raca,1,-83.87693804,35.93338811,15,7/29/24
raca,1,-83.87695642,35.93343216,15,7/29/24
raca,1,-83.87694383,35.9333905,15,7/29/24
racl,3,-83.87691875,35.93330422,15,7/29/24
racl,2,-83.87693357,35.93336436,15,7/29/24
racl,2,-83.87699744,35.93322675,15,7/29/24
hych,3,-83.8770433,35.93321572,15,7/29/24
racl,1,-83.87711619,35.93320383,15,7/29/24
racl,7,-83.87708425,35.93322779,15,7/29/24
racl,6,-83.87715785,35.93322529,15,7/29/24
racl,5,-83.87710066,35.93318368,15,7/29/24
racl,1,-83.87710979,35.93318244,15,7/29/24
hych,1,-83.87707727,35.93319695,15,7/29/24
racl,1,-83.87702946,35.93320053,15,7/29/24
racl,2,-83.87710721,35.93320758,15,7/29/24
racl,2,-83.87717683,35.93322273,15,7/29/24
raca,1,-83.87716027,35.93320297,15,7/29/24
hych,1,-83.87717298,35.93323995,15,7/29/24
hych,2,-83.87735563,35.93313694,15,7/29/24
racl,1,-83.87719974,35.93304593,15,7/29/24
hych,1,-83.87734001,35.93322139,15,7/29/24
racl,1,-83.87730693,35.93331118,15,7/29/24
racl,1,-83.87719944,35.93332753,15,7/29/24
racl,1,-83.87706782,35.93336217,15,7/29/24
racl,1,-83.8771372,35.9333308,15,7/29/24
racl,1,-83.87714949,35.93318864,15,7/30/24
racl,1,-83.87713742,35.93321735,15,7/30/24
racl,1,-83.87696674,35.93329081,15,7/30/24
racl,1,-83.87696356,35.93320663,15,7/30/24
raca,1,-83.87693337,35.93325029,15,7/30/24
racl,1,-83.87693531,35.9332077,15,7/30/24
racl,1,-83.87691149,35.93320584,15,7/30/24
racl,1,-83.87689216,35.93327233,15,7/30/24
racl,1,-83.87687153,35.93323794,15,7/30/24
racl,2,-83.87684614,35.93325674,15,7/30/24
racl,3,-83.87674,35.93328204,15,7/30/24
racl,1,-83.87672427,35.9333429,15,7/30/24
